STATION,DATE,ENTRIES,EXITS
B'WAY-LAFAYETTE,06/20,300691580883,245425758376
B'WAY-LAFAYETTE,07/20,367966119455,300508741522
B'WAY-LAFAYETTE,08/20,367984362554,300539832781
B'WAY-LAFAYETTE,09/20,356134198197,290878687216
B'WAY-LAFAYETTE,10/20,366086185030,299045058575
B'WAY-LAFAYETTE,11/20,356218198004,291007587905
B'WAY-LAFAYETTE,12/20,298886792673,244209416883
BAY 50 ST,12/19,313331851,216268253
BAY 50 ST,01/20,2448805304,1686656410
BAY 50 ST,02/20,2290732968,1571966673
BAY 50 ST,03/20,2460262474,1682919376
BAY 50 ST,04/20,2384121682,1629434922
BAY 50 ST,05/20,3552189528,2426784136
BAY 50 ST,06/20,2376125430,1621736594
BAY 50 ST,07/20,2471277273,1685709720
BAY 50 ST,08/20,2461817698,1677525892
BAY 50 ST,09/20,2399562840,1633148069
BAY 50 ST,10/20,2484674917,1688691973
BAY 50 ST,11/20,2382556340,1617075936
BAY 50 ST,12/20,2011283619,1363473744
BAY PKWY,12/19,51634828596,78486746649
BAY PKWY,01/20,398358496662,605079658158
BAY PKWY,02/20,373474207197,566009422560
BAY PKWY,03/20,400355190768,608428652009
BAY PKWY,04/20,385572811418,585576579216
BAY PKWY,05/20,402348792013,605757594774
BAY PKWY,06/20,386930848937,588134846429
BAY PKWY,07/20,398828001407,606441173802
BAY PKWY,08/20,397979349556,605469080910
BAY PKWY,09/20,386001698523,586923956201
BAY PKWY,10/20,398900421862,606518191618
BAY PKWY,11/20,384559974539,585268723541
BAY PKWY,12/20,320263960837,486120317472
BAY RIDGE AV,12/19,634396179,355276713
BAY RIDGE AV,01/20,4937120329,2765679576
BAY RIDGE AV,02/20,4654210015,2608486084
BAY RIDGE AV,03/20,4981599037,2793716629
BAY RIDGE AV,04/20,4909516618,2754994545
BAY RIDGE AV,05/20,5020596601,2796829577
BAY RIDGE AV,06/20,4834329898,2638577177
BAY RIDGE AV,07/20,196024974185,97229092143
BAY RIDGE AV,08/20,294115622705,145737839687
BAY RIDGE AV,09/20,283062369714,140266034578
BAY RIDGE AV,10/20,294143396237,145758387447
BAY RIDGE AV,11/20,284668927796,141065485777
BAY RIDGE AV,12/20,237237046498,117565116988
BAY RIDGE-95 ST,12/19,7111846602,521871707
BAY RIDGE-95 ST,01/20,55132032831,4054190494
BAY RIDGE-95 ST,02/20,51579412877,3788556455
BAY RIDGE-95 ST,03/20,54953127633,4127736754
BAY RIDGE-95 ST,04/20,53410669828,3960292776
BAY RIDGE-95 ST,05/20,56896858231,4932145622
BAY RIDGE-95 ST,06/20,54077784816,4592515816
BAY RIDGE-95 ST,07/20,55207387661,4105434235
BAY RIDGE-95 ST,08/20,56829343698,4866988076
BAY RIDGE-95 ST,09/20,53213412406,4027220015
BAY RIDGE-95 ST,10/20,55236784311,4127415365
BAY RIDGE-95 ST,11/20,53458891189,3997456897
BAY RIDGE-95 ST,12/20,44583856271,3361548967
BAYCHESTER AV,12/19,49752519911,4056955236
BAYCHESTER AV,01/20,385591771920,31442886155
BAYCHESTER AV,02/20,361912886653,29505800869
BAYCHESTER AV,03/20,384184669796,31319253975
BAYCHESTER AV,04/20,371796923740,30310794401
BAYCHESTER AV,05/20,384193339480,31322809246
BAYCHESTER AV,06/20,371803676773,30314591460
BAYCHESTER AV,07/20,384201705725,31327515321
BAYCHESTER AV,08/20,386272258096,31498127842
BAYCHESTER AV,09/20,371817992121,30320989709
BAYCHESTER AV,10/20,384218169945,31333683092
BAYCHESTER AV,11/20,371830012496,30324864342
BAYCHESTER AV,12/20,309862480590,25272238112
BEACH 105 ST,12/19,2973743183,50078857
BEACH 105 ST,01/20,22125136350,373251866
BEACH 105 ST,02/20,20698583303,350306519
BEACH 105 ST,03/20,22126944561,375625420
BEACH 105 ST,04/20,21413406830,363990431
BEACH 105 ST,05/20,22127332086,376531628
BEACH 105 ST,06/20,21294944702,362965976
BEACH 105 ST,07/20,22010085692,376493240
BEACH 105 ST,08/20,22129906740,379715187
BEACH 105 ST,09/20,21416658190,368406051
BEACH 105 ST,10/20,22010922382,377564186
BEACH 105 ST,11/20,21417870576,369963580
BEACH 105 ST,12/20,17848386623,308644716
BEACH 25 ST,12/19,15531935308,23281312705
BEACH 25 ST,01/20,120376970455,180435473251
BEACH 25 ST,02/20,112618204349,168803336874
BEACH 25 ST,03/20,119745077094,179483477246
BEACH 25 ST,04/20,116511370023,174635825754
BEACH 25 ST,05/20,120397461197,180460231766
BEACH 25 ST,06/20,116516165771,174642253650
BEACH 25 ST,07/20,120400715899,180466475720
BEACH 25 ST,08/20,120406403058,180472499060
BEACH 25 ST,09/20,116525706270,174655469384
BEACH 25 ST,10/20,120413819433,180482425446
BEACH 25 ST,11/20,116533250342,174665329626
BEACH 25 ST,12/20,21043004960,31289203346
BEACH 36 ST,12/19,68849956,95441952
BEACH 36 ST,01/20,536099155,742533348
BEACH 36 ST,02/20,502809427,695313153
BEACH 36 ST,03/20,541038313,746914020
BEACH 36 ST,04/20,525978811,726082959
BEACH 36 ST,05/20,547714271,756057365
BEACH 36 ST,06/20,531444153,733630057
BEACH 36 ST,07/20,550997322,760661828
BEACH 36 ST,08/20,553005183,763418602
BEACH 36 ST,09/20,537162956,741472867
BEACH 36 ST,10/20,557306408,769020554
BEACH 36 ST,11/20,537994120,741854021
BEACH 36 ST,12/20,452841131,624437904
BEACH 44 ST,12/19,58968756,51291978
BEACH 44 ST,01/20,458853148,399687600
BEACH 44 ST,02/20,432299034,377537205
BEACH 44 ST,03/20,462671312,404987083
BEACH 44 ST,04/20,451450820,395709669
BEACH 44 ST,05/20,467453096,410283312
BEACH 44 ST,06/20,453526238,398693353
BEACH 44 ST,07/20,470106403,414151582
BEACH 44 ST,08/20,471668422,416454789
BEACH 44 ST,09/20,458081320,405410018
BEACH 44 ST,10/20,475179823,421431228
BEACH 44 ST,11/20,461638910,410366568
BEACH 44 ST,12/20,385854539,343628015
BEACH 60 ST,12/19,3079830392,262989945
BEACH 60 ST,01/20,23396506801,1382097426
BEACH 60 ST,02/20,21895840528,1299942648
BEACH 60 ST,03/20,23288668006,1388972218
BEACH 60 ST,04/20,22662965380,1354506581
BEACH 60 ST,05/20,23421038133,1401927515
BEACH 60 ST,06/20,22668587086,1359449079
BEACH 60 ST,07/20,23428112433,1408480526
BEACH 60 ST,08/20,23458843731,1314752510
BEACH 60 ST,09/20,21858374571,374327685
BEACH 60 ST,10/20,22345818736,386500956
BEACH 60 ST,11/20,25268597404,299346169
BEACH 60 ST,12/20,17743526824,20733898
BEACH 67 ST,12/19,297978282,280737054
BEACH 67 ST,01/20,2315095108,2180065822
BEACH 67 ST,02/20,2175298655,2046470225
BEACH 67 ST,03/20,2322185611,2182927242
BEACH 67 ST,04/20,2263173742,2127190717
BEACH 67 ST,05/20,2379045706,2236202016
BEACH 67 ST,06/20,2266275162,2128536170
BEACH 67 ST,07/20,2350249169,2209286685
BEACH 67 ST,08/20,2470478044,2322309922
BEACH 67 ST,09/20,2286375003,2148940113
BEACH 67 ST,10/20,2368291211,2225319508
BEACH 67 ST,11/20,2299609080,2156481071
BEACH 67 ST,12/20,1917957690,1801778813
BEACH 90 ST,12/19,158481536,159570936
BEACH 90 ST,01/20,1223585871,1231894208
BEACH 90 ST,02/20,1161259295,1168731821
BEACH 90 ST,03/20,1238016792,1245677274
BEACH 90 ST,04/20,1199082365,1206795758
BEACH 90 ST,05/20,1239649843,1248021371
BEACH 90 ST,06/20,1194004570,1202499419
BEACH 90 ST,07/20,1239159415,1249933141
BEACH 90 ST,08/20,1601418545,1613006004
BEACH 90 ST,09/20,1202405423,1211454316
BEACH 90 ST,10/20,1242804945,1252793331
BEACH 90 ST,11/20,1210589556,1220733059
BEACH 90 ST,12/20,1016954968,1025611251
BEACH 98 ST,12/19,121387623,130311813
BEACH 98 ST,01/20,941839121,1011073087
BEACH 98 ST,02/20,879442908,943895440
BEACH 98 ST,03/20,940576967,1009619021
BEACH 98 ST,04/20,925921394,994046027
BEACH 98 ST,05/20,946637669,1016658833
BEACH 98 ST,06/20,916600942,984734102
BEACH 98 ST,07/20,948237186,1019018036
BEACH 98 ST,08/20,949577118,1020718123
BEACH 98 ST,09/20,918361131,987237622
BEACH 98 ST,10/20,946788915,1018118483
BEACH 98 ST,11/20,916612058,985841391
BEACH 98 ST,12/20,768467362,826653230
BEDFORD AV,12/19,2244951920,2162082504
BEDFORD AV,01/20,15824447877,14260133896
BEDFORD AV,02/20,13372862945,10845095133
BEDFORD AV,03/20,15143763420,13076321580
BEDFORD AV,04/20,16839798924,16128414920
BEDFORD AV,05/20,21344136457,20456817729
BEDFORD AV,06/20,17121589025,16439284966
BEDFORD AV,07/20,17723864615,16989238146
BEDFORD AV,08/20,16890389449,15107253588
BEDFORD AV,09/20,16063489260,14452981701
BEDFORD AV,10/20,16825734439,15429789981
BEDFORD AV,11/20,16344585460,15018607170
BEDFORD AV,12/20,13572678400,12492943543
BEDFORD PK BLVD,12/19,354453624,204981865
BEDFORD PK BLVD,01/20,2805404656,1611484513
BEDFORD PK BLVD,02/20,2707479485,1550891486
BEDFORD PK BLVD,03/20,2894939720,1675167425
BEDFORD PK BLVD,04/20,2958543728,1751010862
BEDFORD PK BLVD,05/20,2946296618,1715828038
BEDFORD PK BLVD,06/20,2784332541,1653575395
BEDFORD PK BLVD,07/20,2494507418,1644570238
BEDFORD PK BLVD,08/20,2511213750,1661472267
BEDFORD PK BLVD,09/20,2449357214,1626851612
BEDFORD PK BLVD,10/20,2558176243,1705319982
BEDFORD PK BLVD,11/20,2493723819,1670224589
BEDFORD PK BLVD,12/20,2095214647,1408880801
BEDFORD-NOSTRAN,12/19,6533361766,965878608
BEDFORD-NOSTRAN,01/20,49556589269,7328790623
BEDFORD-NOSTRAN,02/20,47341824535,7038871145
BEDFORD-NOSTRAN,03/20,50397036229,7490952491
BEDFORD-NOSTRAN,04/20,49108745458,7311359089
BEDFORD-NOSTRAN,05/20,50676700756,7697595623
BEDFORD-NOSTRAN,06/20,48948368171,7219887625
BEDFORD-NOSTRAN,07/20,50752799066,7562258675
BEDFORD-NOSTRAN,08/20,50773808475,7581228914
BEDFORD-NOSTRAN,09/20,49122528043,7323922025
BEDFORD-NOSTRAN,10/20,50940648230,7728617252
BEDFORD-NOSTRAN,11/20,49708142341,7804687967
BEDFORD-NOSTRAN,12/20,41090586674,6239442256
BERGEN ST,12/19,1412389611,939909101
BERGEN ST,01/20,9066439653,7087199287
BERGEN ST,02/20,7349202119,6516853966
BERGEN ST,03/20,7920743632,7040809106
BERGEN ST,04/20,7678606268,6850615481
BERGEN ST,05/20,7928092655,7053773813
BERGEN ST,06/20,7672267745,6843728152
BERGEN ST,07/20,8007461507,7101230079
BERGEN ST,08/20,7993798879,7139488040
BERGEN ST,09/20,7910059741,7499613287
BERGEN ST,10/20,7991718805,7125214603
BERGEN ST,11/20,7764785106,6946166423
BERGEN ST,12/20,6467974363,5788343473
BEVERLEY ROAD,12/19,275079770,325489565
BEVERLEY ROAD,01/20,2141298449,2531834601
BEVERLEY ROAD,02/20,2018374311,2383312538
BEVERLEY ROAD,03/20,2158900746,2546582749
BEVERLEY ROAD,04/20,2139644324,2523315464
BEVERLEY ROAD,05/20,2177171833,2567469356
BEVERLEY ROAD,06/20,2098383565,2474212306
BEVERLEY ROAD,07/20,2185047414,2575662000
BEVERLEY ROAD,08/20,2190454078,2581138029
BEVERLEY ROAD,09/20,2125737645,2503923706
BEVERLEY ROAD,10/20,2185049197,2569147771
BEVERLEY ROAD,11/20,2151028670,2531700500
BEVERLEY ROAD,12/20,1787083113,2102898353
BEVERLY RD,12/19,2028594933,446410775
BEVERLY RD,01/20,15479073488,3406321113
BEVERLY RD,02/20,14736916815,3242903861
BEVERLY RD,03/20,15687228996,3451920553
BEVERLY RD,04/20,15269497182,3360146625
BEVERLY RD,05/20,15867130482,3491806765
BEVERLY RD,06/20,15277743098,3362314618
BEVERLY RD,07/20,16320228786,3589594690
BEVERLY RD,08/20,15714933526,3458891349
BEVERLY RD,09/20,15222791535,3349171169
BEVERLY RD,10/20,15740339373,3463441931
BEVERLY RD,11/20,15398800843,3390257390
BEVERLY RD,12/20,12852557308,2829969274
BLEECKER ST,12/19,878291421,326946459
BLEECKER ST,01/20,6846963585,2550227836
BLEECKER ST,02/20,6469117431,2411572220
BLEECKER ST,03/20,8930400831,3334983439
BLEECKER ST,04/20,6715655069,2516193169
BLEECKER ST,05/20,6968672665,2614597764
BLEECKER ST,06/20,6749649380,2533968128
BLEECKER ST,07/20,6979724565,2623020652
BLEECKER ST,08/20,6996735574,2630702783
BLEECKER ST,09/20,6766662627,2544615935
BLEECKER ST,10/20,7178716255,2703404835
BLEECKER ST,11/20,6856049014,2584108987
BLEECKER ST,12/20,5693862102,2147889344
BOROUGH HALL,12/19,4192229703,808393167
BOROUGH HALL,01/20,32518876767,6304420634
BOROUGH HALL,02/20,30792835642,6079860256
BOROUGH HALL,03/20,32696203715,6479921336
BOROUGH HALL,04/20,31707661782,6316034149
BOROUGH HALL,05/20,32882345847,6539904086
BOROUGH HALL,06/20,31922773294,6364738844
BOROUGH HALL,07/20,34667276383,7009210773
BOROUGH HALL,08/20,33016537285,6628630135
BOROUGH HALL,09/20,33574514560,6984956015
BOROUGH HALL,10/20,32741527822,6817881084
BOROUGH HALL,11/20,31557518066,6480263978
BOROUGH HALL,12/20,26452449664,5288917157
BOTANIC GARDEN,12/19,142328166,78462266
BOTANIC GARDEN,01/20,1107705718,615125172
BOTANIC GARDEN,02/20,1043024049,585604722
BOTANIC GARDEN,03/20,1120707274,634766056
BOTANIC GARDEN,04/20,1086127120,617081013
BOTANIC GARDEN,05/20,1111485559,633047127
BOTANIC GARDEN,06/20,1093889276,624198833
BOTANIC GARDEN,07/20,1119269740,639958115
BOTANIC GARDEN,08/20,1126899064,647356416
BOTANIC GARDEN,09/20,1092190364,630047746
BOTANIC GARDEN,10/20,1130636576,655189491
BOTANIC GARDEN,11/20,1096225439,638031350
BOTANIC GARDEN,12/20,908715757,530701940
BOWERY,12/19,417783909,411810601
BOWERY,01/20,3249430674,3202054811
BOWERY,02/20,3075580360,3029145340
BOWERY,03/20,3267449315,3216945384
BOWERY,04/20,3182412466,3134041279
BOWERY,05/20,3289770894,3240948570
BOWERY,06/20,3179532219,3135050107
BOWERY,07/20,3294927405,3247973407
BOWERY,08/20,2877353839,2717931371
BOWERY,09/20,2355550144,2089637732
BOWERY,10/20,2433695192,2162400666
BOWERY,11/20,2373662811,2111880069
BOWERY,12/20,1975626588,1758919516
BOWLING GREEN,12/19,56125129895,37219080422
BOWLING GREEN,01/20,443844487392,299285189581
BOWLING GREEN,02/20,414375595538,279977668867
BOWLING GREEN,03/20,438777279993,297465184994
BOWLING GREEN,04/20,427074661113,289502498247
BOWLING GREEN,05/20,441297416237,299128925852
BOWLING GREEN,06/20,427513219251,289618291003
BOWLING GREEN,07/20,439455100855,298831969353
BOWLING GREEN,08/20,444564838642,300846731273
BOWLING GREEN,09/20,426623047736,289411164541
BOWLING GREEN,10/20,448742206608,300308521077
BOWLING GREEN,11/20,429283165337,291158120835
BOWLING GREEN,12/20,356468493930,241478575559
BRIARWOOD,12/19,551097652,282520105
BRIARWOOD,01/20,4375821467,2243512023
BRIARWOOD,02/20,4026573310,2065825402
BRIARWOOD,03/20,4304400706,2208214409
BRIARWOOD,04/20,4239714554,2175748580
BRIARWOOD,05/20,4335352843,2225482201
BRIARWOOD,06/20,4198946620,2156068333
BRIARWOOD,07/20,4321084283,2219350521
BRIARWOOD,08/20,3807303467,2173219664
BRIARWOOD,09/20,3655735345,2100888710
BRIARWOOD,10/20,3788154672,2190261934
BRIARWOOD,11/20,3694992327,2136893903
BRIARWOOD,12/20,3068079914,1774672262
BRIGHTON BEACH,12/19,1895381968,1646288758
BRIGHTON BEACH,01/20,14738123814,12774476260
BRIGHTON BEACH,02/20,13723164275,11902867708
BRIGHTON BEACH,03/20,14707668743,12728365050
BRIGHTON BEACH,04/20,14393005943,12505785902
BRIGHTON BEACH,05/20,14826350799,12809635901
BRIGHTON BEACH,06/20,14365571642,12416491785
BRIGHTON BEACH,07/20,14873274062,12882800322
BRIGHTON BEACH,08/20,14926117269,12898444380
BRIGHTON BEACH,09/20,14436148981,12505140728
BRIGHTON BEACH,10/20,14825927532,12836529888
BRIGHTON BEACH,11/20,14622667628,12657526836
BRIGHTON BEACH,12/20,12081674378,10468783959
BROAD CHANNEL,12/19,36587025,5615865
BROAD CHANNEL,01/20,272935678,41974755
BROAD CHANNEL,02/20,256567536,39562465
BROAD CHANNEL,03/20,275461346,42631366
BROAD CHANNEL,04/20,266924601,41477681
BROAD CHANNEL,05/20,276005979,43088995
BROAD CHANNEL,06/20,267350966,41987834
BROAD CHANNEL,07/20,275181075,43451115
BROAD CHANNEL,08/20,277161726,43994879
BROAD CHANNEL,09/20,268738716,42862679
BROAD CHANNEL,10/20,278264844,44574189
BROAD CHANNEL,11/20,267838543,42999224
BROAD CHANNEL,12/20,225239289,36375722
BROAD ST,12/19,449388906,315642118
BROAD ST,01/20,3510532281,2458981484
BROAD ST,02/20,2360780032,1547617237
BROAD ST,03/20,2333645916,1492436185
BROAD ST,04/20,2262293638,1447223219
BROAD ST,05/20,2342442924,1497262216
BROAD ST,06/20,2268878646,1450990183
BROAD ST,07/20,2350399033,1502075344
BROAD ST,08/20,2385523499,1529196060
BROAD ST,09/20,2286016006,1459185784
BROAD ST,10/20,2426962616,1561040035
BROAD ST,11/20,2291093105,1460329421
BROAD ST,12/20,1881248286,1222976320
BROADWAY,12/19,2081677242,1138057808
BROADWAY,01/20,16371105063,8958063744
BROADWAY,02/20,15265039035,8393985822
BROADWAY,03/20,16265538926,8974684308
BROADWAY,04/20,15822592683,8733580041
BROADWAY,05/20,16294507235,8974164817
BROADWAY,06/20,15381511923,8671210828
BROADWAY,07/20,15208425407,8937914884
BROADWAY,08/20,15093671842,8919496350
BROADWAY,09/20,14765034506,8698572243
BROADWAY,10/20,20499596327,11783033576
BROADWAY,11/20,19857442076,11128097924
BROADWAY,12/20,13541337537,7940469749
BROADWAY JCT,12/19,1538375778,1446060414
BROADWAY JCT,01/20,11936801365,11219681575
BROADWAY JCT,02/20,11214021315,10541061201
BROADWAY JCT,03/20,10877337336,10103678322
BROADWAY JCT,04/20,10190115387,9463956296
BROADWAY JCT,05/20,10358912635,9624876872
BROADWAY JCT,06/20,10044071339,9334365798
BROADWAY JCT,07/20,10393594718,9663723271
BROADWAY JCT,08/20,10465743248,9736161844
BROADWAY JCT,09/20,10091802903,9393605575
BROADWAY JCT,10/20,10449390949,9731167435
BROADWAY JCT,11/20,10187529858,9490718997
BROADWAY JCT,12/20,8456239702,7880281432
BRONX PARK EAST,12/19,23871623635,10534505383
BRONX PARK EAST,01/20,185011460566,81645272670
BRONX PARK EAST,02/20,169103398476,74624377974
BRONX PARK EAST,03/20,184039416611,81216539908
BRONX PARK EAST,04/20,178038424194,78562185957
BRONX PARK EAST,05/20,185040060266,81659159203
BRONX PARK EAST,06/20,179069667199,79024284237
BRONX PARK EAST,07/20,185045900505,81663095610
BRONX PARK EAST,08/20,185049303175,81665303324
BRONX PARK EAST,09/20,178089123579,78594560826
BRONX PARK EAST,10/20,185058646903,81671293138
BRONX PARK EAST,11/20,179093500133,79039513593
BRONX PARK EAST,12/20,149247721321,65868299347
BROOK AV,12/19,584610493,385762439
BROOK AV,01/20,4553082652,3026189325
BROOK AV,02/20,4292545485,2840208717
BROOK AV,03/20,4597804687,3057783372
BROOK AV,04/20,4480559937,2968328510
BROOK AV,05/20,4617465733,3081341633
BROOK AV,06/20,4476531989,2993216213
BROOK AV,07/20,4635703968,3107101548
BROOK AV,08/20,4616148841,3114097405
BROOK AV,09/20,4507869425,3037215871
BROOK AV,10/20,4665808745,3153943731
BROOK AV,11/20,4534657744,3071954728
BROOK AV,12/20,3810015616,2577972474
BROOKLYN BRIDGE,12/19,12129697818,16134279463
BROOKLYN BRIDGE,01/20,94021489860,125066984268
BROOKLYN BRIDGE,02/20,87649067025,116499007243
BROOKLYN BRIDGE,03/20,91701239711,124052997660
BROOKLYN BRIDGE,04/20,89185215700,120701058218
BROOKLYN BRIDGE,05/20,91693593997,124085048332
BROOKLYN BRIDGE,06/20,89155518073,120688421762
BROOKLYN BRIDGE,07/20,91711079546,124105325423
BROOKLYN BRIDGE,08/20,92153278280,124728465853
BROOKLYN BRIDGE,09/20,91616749775,123929166484
BROOKLYN BRIDGE,10/20,93572923308,126585067371
BROOKLYN BRIDGE,11/20,90681069567,122646966278
BROOKLYN BRIDGE,12/20,74893770741,101270071966
BUHRE AV,12/19,206920108,146427683
BUHRE AV,01/20,1613426851,1144251949
BUHRE AV,02/20,1510669460,1074623346
BUHRE AV,03/20,1647371016,1177227262
BUHRE AV,04/20,1590012081,1138218529
BUHRE AV,05/20,1654840567,1186166550
BUHRE AV,06/20,1595953646,1145777259
BUHRE AV,07/20,1663194260,1196795293
BUHRE AV,08/20,1668869864,1203976590
BUHRE AV,09/20,1620771515,1172270676
BUHRE AV,10/20,1682040433,1220036305
BUHRE AV,11/20,1635004612,1189275973
BUHRE AV,12/20,1367317807,996938562
BURKE AV,12/19,247794820,96233354
BURKE AV,01/20,1928987541,749882910
BURKE AV,02/20,1802741046,704103799
BURKE AV,03/20,1959204136,764012574
BURKE AV,04/20,1901253293,742511176
BURKE AV,05/20,1967833930,769680060
BURKE AV,06/20,1908165266,747582441
BURKE AV,07/20,1976205279,775709950
BURKE AV,08/20,1980780175,778846648
BURKE AV,09/20,1922343008,757358350
BURKE AV,10/20,1993381536,786730099
BURKE AV,11/20,1935152688,765000398
BURKE AV,12/20,1617070324,640230548
BURNSIDE AV,12/19,14629702754,24232891419
BURNSIDE AV,01/20,113404317772,187819665742
BURNSIDE AV,02/20,106131266663,175728238504
BURNSIDE AV,03/20,112275612932,185852252381
BURNSIDE AV,04/20,109849354672,181822619866
BURNSIDE AV,05/20,112911681572,186882382722
BURNSIDE AV,06/20,109872816559,181842047868
BURNSIDE AV,07/20,113550971396,187916391260
BURNSIDE AV,08/20,113499113661,187860230599
BURNSIDE AV,09/20,109840756942,181798587457
