STATION,DATE,ENTRIES,EXITS
Howard Beach - JFK Airport,11/20,14274.0,4691.0
Howard Beach - JFK Airport,12/20,11363.0,3977.0
Howard Beach - JFK Airport,01/19,95834.0,119499.0
Howard Beach - JFK Airport,02/19,84999.0,108327.0
Howard Beach - JFK Airport,03/19,109694.0,135699.0
Howard Beach - JFK Airport,04/19,113476.0,145915.0
Howard Beach - JFK Airport,05/19,125194.0,151202.0
Howard Beach - JFK Airport,06/19,128113.0,132814.0
Howard Beach - JFK Airport,07/19,141826.0,130417.0
Howard Beach - JFK Airport,08/19,145416.0,135375.0
Howard Beach - JFK Airport,09/19,135726.0,127389.0
Howard Beach - JFK Airport,10/19,142143.0,131845.0
Howard Beach - JFK Airport,11/19,128859.0,102703.0
Howard Beach - JFK Airport,12/19,136807.0,86113.0
Hoyt - Schermerhorn Sts,01/20,308339.0,266293.0
Hoyt - Schermerhorn Sts,02/20,297437.0,255207.0
Hoyt - Schermerhorn Sts,03/20,163409.0,152658.0
Hoyt - Schermerhorn Sts,04/20,23907.0,31000.0
Hoyt - Schermerhorn Sts,05/20,31856.0,41091.0
Hoyt - Schermerhorn Sts,06/20,53590.0,66208.0
Hoyt - Schermerhorn Sts,07/20,73803.0,91595.0
Hoyt - Schermerhorn Sts,08/20,77104.0,96654.0
Hoyt - Schermerhorn Sts,09/20,93560.0,111137.0
Hoyt - Schermerhorn Sts,10/20,103517.0,120591.0
Hoyt - Schermerhorn Sts,11/20,90952.0,109923.0
Hoyt - Schermerhorn Sts,12/20,75165.0,91777.0
Hoyt - Schermerhorn Sts,01/19,286037.0,240218.0
Hoyt - Schermerhorn Sts,02/19,272379.0,228450.0
Hoyt - Schermerhorn Sts,03/19,310984.0,261067.0
Hoyt - Schermerhorn Sts,04/19,306757.0,267203.0
Hoyt - Schermerhorn Sts,05/19,324237.0,274334.0
Hoyt - Schermerhorn Sts,06/19,312823.0,271026.0
Hoyt - Schermerhorn Sts,07/19,307599.0,268856.0
Hoyt - Schermerhorn Sts,08/19,305758.0,269868.0
Hoyt - Schermerhorn Sts,09/19,315818.0,274995.0
Hoyt - Schermerhorn Sts,10/19,341822.0,291338.0
Hoyt - Schermerhorn Sts,11/19,311792.0,267665.0
Hoyt - Schermerhorn Sts,12/19,297786.0,262373.0
Hoyt St,01/20,192681.0,171573.0
Hoyt St,02/20,193898.0,168928.0
Hoyt St,03/20,107755.0,98087.0
Hoyt St,04/20,14595.0,19726.0
Hoyt St,05/20,19186.0,24807.0
Hoyt St,06/20,30486.0,35814.0
Hoyt St,07/20,45282.0,54837.0
Hoyt St,08/20,46816.0,59220.0
Hoyt St,09/20,57816.0,67532.0
Hoyt St,10/20,65787.0,75256.0
Hoyt St,11/20,59821.0,67315.0
Hoyt St,12/20,50768.0,59183.0
Hoyt St,01/19,189822.0,163057.0
Hoyt St,02/19,184372.0,153791.0
Hoyt St,03/19,211750.0,175424.0
Hoyt St,04/19,210898.0,177728.0
Hoyt St,05/19,206610.0,172561.0
Hoyt St,06/19,198284.0,168995.0
Hoyt St,07/19,190616.0,161222.0
Hoyt St,08/19,169803.0,143427.0
Hoyt St,09/19,197158.0,171495.0
Hoyt St,10/19,204841.0,181083.0
Hoyt St,11/19,184048.0,160573.0
Hoyt St,12/19,204169.0,178134.0
Hunters Point Av,01/20,161627.0,132513.0
Hunters Point Av,02/20,153050.0,124540.0
Hunters Point Av,03/20,90677.0,79187.0
Hunters Point Av,04/20,12843.0,17108.0
Hunters Point Av,05/20,15865.0,27041.0
Hunters Point Av,06/20,26910.0,31545.0
Hunters Point Av,07/20,35775.0,40425.0
Hunters Point Av,08/20,37130.0,45388.0
Hunters Point Av,09/20,43312.0,47294.0
Hunters Point Av,10/20,47505.0,52055.0
Hunters Point Av,11/20,40015.0,44745.0
Hunters Point Av,12/20,34832.0,39723.0
Hunters Point Av,01/19,146273.0,118868.0
Hunters Point Av,02/19,138792.0,111587.0
Hunters Point Av,03/19,159111.0,128668.0
Hunters Point Av,04/19,163597.0,132554.0
Hunters Point Av,05/19,168256.0,137671.0
Hunters Point Av,06/19,161405.0,133947.0
Hunters Point Av,07/19,171877.0,144743.0
Hunters Point Av,08/19,158544.0,137218.0
Hunters Point Av,09/19,160555.0,132031.0
Hunters Point Av,10/19,179144.0,147800.0
Hunters Point Av,11/19,155696.0,128916.0
Hunters Point Av,12/19,149617.0,120749.0
Hunts Point Av,01/20,283877.0,247052.0
Hunts Point Av,02/20,264380.0,224910.0
Hunts Point Av,03/20,193310.0,178597.0
Hunts Point Av,04/20,57204.0,66524.0
Hunts Point Av,05/20,63503.0,72363.0
Hunts Point Av,06/20,77686.0,91720.0
Hunts Point Av,07/20,93409.0,107156.0
Hunts Point Av,08/20,94773.0,110693.0
Hunts Point Av,09/20,115590.0,126595.0
Hunts Point Av,10/20,130559.0,141973.0
Hunts Point Av,11/20,118597.0,125827.0
Hunts Point Av,12/20,98563.0,102770.0
Hunts Point Av,01/19,265752.0,230309.0
Hunts Point Av,02/19,243716.0,203099.0
Hunts Point Av,03/19,273842.0,228340.0
Hunts Point Av,04/19,277934.0,228597.0
Hunts Point Av,05/19,278142.0,233023.0
Hunts Point Av,06/19,253714.0,243347.0
Hunts Point Av,07/19,255329.0,227472.0
Hunts Point Av,08/19,258713.0,228492.0
Hunts Point Av,09/19,264198.0,248360.0
Hunts Point Av,10/19,291926.0,252962.0
Hunts Point Av,11/19,281510.0,246135.0
Hunts Point Av,12/19,275701.0,240847.0
Intervale Av,01/20,81071.0,90301.0
Intervale Av,02/20,77811.0,84249.0
Intervale Av,03/20,53181.0,54268.0
Intervale Av,04/20,16447.0,22745.0
Intervale Av,05/20,20096.0,27849.0
Intervale Av,06/20,23560.0,33904.0
Intervale Av,07/20,26281.0,37731.0
Intervale Av,08/20,27474.0,37370.0
Intervale Av,09/20,33134.0,40522.0
Intervale Av,10/20,37437.0,43126.0
Intervale Av,11/20,33921.0,45053.0
Intervale Av,12/20,27304.0,37268.0
Intervale Av,01/19,80405.0,83920.0
Intervale Av,02/19,76665.0,80529.0
Intervale Av,03/19,87984.0,91436.0
Intervale Av,04/19,81341.0,88835.0
Intervale Av,05/19,86669.0,95050.0
Intervale Av,06/19,80145.0,88919.0
Intervale Av,07/19,78771.0,83072.0
Intervale Av,08/19,74858.0,78161.0
Intervale Av,09/19,82623.0,88234.0
Intervale Av,10/19,91438.0,97081.0
Intervale Av,11/19,81940.0,88819.0
Intervale Av,12/19,77893.0,85398.0
Inwood - 207 St,01/20,277708.0,139892.0
Inwood - 207 St,02/20,276674.0,145116.0
Inwood - 207 St,03/20,151982.0,78474.0
Inwood - 207 St,04/20,31101.0,23854.0
Inwood - 207 St,05/20,30532.0,23782.0
Inwood - 207 St,06/20,49995.0,36340.0
Inwood - 207 St,07/20,70917.0,49908.0
Inwood - 207 St,08/20,75529.0,52966.0
Inwood - 207 St,09/20,86964.0,58257.0
Inwood - 207 St,10/20,93733.0,63079.0
Inwood - 207 St,11/20,82009.0,57464.0
Inwood - 207 St,12/20,65290.0,46241.0
Inwood - 207 St,01/19,247881.0,119552.0
Inwood - 207 St,02/19,232086.0,109989.0
Inwood - 207 St,03/19,268745.0,124802.0
Inwood - 207 St,04/19,289838.0,134172.0
Inwood - 207 St,05/19,296352.0,138134.0
Inwood - 207 St,06/19,310476.0,153849.0
Inwood - 207 St,07/19,290126.0,146288.0
Inwood - 207 St,08/19,271860.0,142535.0
Inwood - 207 St,09/19,280888.0,136105.0
Inwood - 207 St,10/19,268837.0,125946.0
Inwood - 207 St,11/19,249857.0,121005.0
Inwood - 207 St,12/19,244668.0,118421.0
Jackson Av,01/20,130603.0,30841.0
Jackson Av,02/20,128521.0,26988.0
Jackson Av,03/20,84068.0,18702.0
Jackson Av,04/20,23794.0,9135.0
Jackson Av,05/20,29469.0,9977.0
Jackson Av,06/20,36745.0,12296.0
Jackson Av,07/20,41568.0,14354.0
Jackson Av,08/20,40051.0,15258.0
Jackson Av,09/20,48414.0,16322.0
Jackson Av,10/20,54389.0,16646.0
Jackson Av,11/20,51755.0,15118.0
Jackson Av,12/20,37796.0,10999.0
Jackson Av,01/19,134233.0,26559.0
Jackson Av,02/19,126237.0,24722.0
Jackson Av,03/19,142632.0,29818.0
Jackson Av,04/19,127415.0,25689.0
Jackson Av,05/19,150867.0,29549.0
Jackson Av,06/19,136946.0,27630.0
Jackson Av,07/19,119203.0,23941.0
Jackson Av,08/19,116667.0,22442.0
Jackson Av,09/19,133531.0,26401.0
Jackson Av,10/19,151607.0,30087.0
Jackson Av,11/19,134520.0,27135.0
Jackson Av,12/19,126163.0,26887.0
Jackson Hts - Roosevelt Av,01/20,1410171.0,1144725.0
Jackson Hts - Roosevelt Av,02/20,1293704.0,1057276.0
Jackson Hts - Roosevelt Av,03/20,805101.0,695400.0
Jackson Hts - Roosevelt Av,04/20,134323.0,122231.0
Jackson Hts - Roosevelt Av,05/20,199262.0,182928.0
Jackson Hts - Roosevelt Av,06/20,330135.0,299758.0
Jackson Hts - Roosevelt Av,07/20,461376.0,430289.0
Jackson Hts - Roosevelt Av,08/20,491918.0,484181.0
Jackson Hts - Roosevelt Av,09/20,551413.0,519297.0
Jackson Hts - Roosevelt Av,10/20,605995.0,566486.0
Jackson Hts - Roosevelt Av,11/20,551808.0,515717.0
Jackson Hts - Roosevelt Av,12/20,451186.0,432157.0
Jamaica,01/20,283906.0,218609.0
Jamaica,02/20,245640.0,194828.0
Jamaica,03/20,153692.0,99015.0
Jamaica,04/20,17685.0,8125.0
Jamaica,05/20,21695.0,8224.0
Jamaica,06/20,31245.0,11985.0
Jamaica,07/20,31855.0,18035.0
Jamaica,08/20,49322.0,20961.0
Jamaica,09/20,47602.0,21437.0
Jamaica,10/20,28086.0,46616.0
Jamaica,11/20,18689.0,59776.0
Jamaica,12/20,18490.0,51760.0
Jamaica - 179 St,01/20,523627.0,220093.0
Jamaica - 179 St,02/20,494038.0,205515.0
Jamaica - 179 St,03/20,319115.0,142966.0
Jamaica - 179 St,04/20,63234.0,42883.0
Jamaica - 179 St,05/20,80459.0,51965.0
Jamaica - 179 St,06/20,125547.0,71621.0
Jamaica - 179 St,07/20,167980.0,86380.0
Jamaica - 179 St,08/20,179480.0,100957.0
Jamaica - 179 St,09/20,210693.0,120888.0
Jamaica - 179 St,10/20,236384.0,140047.0
Jamaica - 179 St,11/20,209342.0,125361.0
Jamaica - 179 St,12/20,168037.0,93096.0
Jamaica - 179 St,01/19,527037.0,230707.0
Jamaica - 179 St,02/19,486266.0,206093.0
Jamaica - 179 St,03/19,542084.0,233365.0
Jamaica - 179 St,04/19,542381.0,229594.0
Jamaica - 179 St,05/19,564692.0,240745.0
Jamaica - 179 St,06/19,523567.0,231369.0
Jamaica - 179 St,07/19,528232.0,230175.0
Jamaica - 179 St,08/19,524619.0,226789.0
Jamaica - 179 St,09/19,541207.0,226270.0
Jamaica - 179 St,10/19,587669.0,243038.0
Jamaica - 179 St,11/19,527270.0,228658.0
Jamaica - 179 St,12/19,517970.0,224981.0
Jamaica - Van Wyck,01/20,116827.0,131792.0
Jamaica - Van Wyck,02/20,104337.0,115385.0
Jamaica - Van Wyck,03/20,71809.0,80160.0
Jamaica - Van Wyck,04/20,15927.0,20153.0
Jamaica - Van Wyck,05/20,21339.0,26102.0
Jamaica - Van Wyck,06/20,32451.0,39220.0
Jamaica - Van Wyck,07/20,38808.0,47181.0
Jamaica - Van Wyck,08/20,42153.0,54799.0
Jamaica - Van Wyck,09/20,94340.0,111368.0
Jamaica - Van Wyck,10/20,167753.0,177181.0
Jamaica - Van Wyck,11/20,51277.0,59556.0
Jamaica - Van Wyck,12/20,41098.0,51392.0
Jamaica - Van Wyck,01/19,110115.0,148326.0
Jamaica - Van Wyck,02/19,115079.0,135284.0
Jamaica - Van Wyck,03/19,128788.0,148228.0
Jamaica - Van Wyck,04/19,126176.0,143546.0
Jamaica - Van Wyck,05/19,140891.0,167658.0
Jamaica - Van Wyck,06/19,105607.0,119832.0
Jamaica - Van Wyck,07/19,108255.0,119402.0
Jamaica - Van Wyck,08/19,121079.0,133498.0
Jamaica - Van Wyck,09/19,123452.0,141070.0
Jamaica - Van Wyck,10/19,128604.0,141715.0
Jamaica - Van Wyck,11/19,102932.0,113573.0
Jamaica - Van Wyck,12/19,115675.0,129412.0
Jamaica Center - Parsons/Archer,01/20,854523.0,789939.0
Jamaica Center - Parsons/Archer,02/20,821454.0,758802.0
Jamaica Center - Parsons/Archer,03/20,568911.0,536896.0
Jamaica Center - Parsons/Archer,04/20,145664.0,166282.0
Jamaica Center - Parsons/Archer,05/20,173307.0,203877.0
Jamaica Center - Parsons/Archer,06/20,238059.0,277818.0
Jamaica Center - Parsons/Archer,07/20,290583.0,346323.0
Jamaica Center - Parsons/Archer,08/20,299306.0,367686.0
Jamaica Center - Parsons/Archer,09/20,285003.0,313112.0
Jamaica Center - Parsons/Archer,10/20,173557.0,192770.0
Jamaica Center - Parsons/Archer,11/20,311245.0,325962.0
Jamaica Center - Parsons/Archer,12/20,272822.0,297598.0
Jamaica Center - Parsons/Archer,01/19,1083620.0,897096.0
Jamaica Center - Parsons/Archer,02/19,1035892.0,862296.0
Jamaica Center - Parsons/Archer,03/19,1207948.0,1008061.0
Jamaica Center - Parsons/Archer,04/19,1209685.0,1027542.0
Jamaica Center - Parsons/Archer,05/19,1333512.0,1087220.0
Jamaica Center - Parsons/Archer,06/19,1219048.0,885017.0
Jamaica Center - Parsons/Archer,07/19,1255383.0,947191.0
Jamaica Center - Parsons/Archer,08/19,1233328.0,1058660.0
Jamaica Center - Parsons/Archer,09/19,1265239.0,1073390.0
Jamaica Center - Parsons/Archer,10/19,1339320.0,1124922.0
Jamaica Center - Parsons/Archer,11/19,1182379.0,987885.0
Jamaica Center - Parsons/Archer,12/19,1156546.0,990638.0
Jay St - MetroTech,01/20,955984.0,656179.0
Jay St - MetroTech,02/20,983512.0,708494.0
Jay St - MetroTech,03/20,540665.0,412495.0
Jay St - MetroTech,04/20,70890.0,70891.0
Jay St - MetroTech,05/20,88202.0,89725.0
Jay St - MetroTech,06/20,137915.0,132566.0
Jay St - MetroTech,07/20,179792.0,183330.0
Jay St - MetroTech,08/20,192239.0,199406.0
Jay St - MetroTech,09/20,230001.0,224525.0
Jay St - MetroTech,10/20,253772.0,248630.0
Jay St - MetroTech,11/20,217917.0,213343.0
Jay St - MetroTech,12/20,177846.0,174990.0
Jay St - MetroTech,01/19,983106.0,564247.0
Jay St - MetroTech,02/19,1001966.0,588717.0
Jay St - MetroTech,03/19,1114751.0,645586.0
Jay St - MetroTech,04/19,1118349.0,665284.0
Jay St - MetroTech,05/19,1128585.0,691236.0
Jay St - MetroTech,06/19,970003.0,635229.0
Jay St - MetroTech,07/19,973306.0,670905.0
Jay St - MetroTech,08/19,961802.0,677930.0
Jay St - MetroTech,09/19,1096029.0,788295.0
Jay St - MetroTech,10/19,1179884.0,847541.0
Jay St - MetroTech,11/19,1056189.0,750670.0
Jay St - MetroTech,12/19,1006933.0,729414.0
Jefferson St,01/20,185003.0,46563.0
Jefferson St,02/20,169493.0,42295.0
Jefferson St,03/20,99254.0,27398.0
Jefferson St,04/20,13305.0,6070.0
Jefferson St,05/20,20269.0,8612.0
Jefferson St,06/20,36421.0,13440.0
Jefferson St,07/20,52014.0,19319.0
Jefferson St,08/20,58030.0,21036.0
Jefferson St,09/20,68847.0,23018.0
Jefferson St,10/20,70830.0,25762.0
Jefferson St,11/20,60681.0,22513.0
Jefferson St,12/20,48834.0,18061.0
Jefferson St,01/19,197824.0,50412.0
Jefferson St,02/19,129786.0,32758.0
Jefferson St,03/19,171282.0,44180.0
Jefferson St,04/19,211544.0,54836.0
Jefferson St,05/19,211251.0,52784.0
Jefferson St,06/19,206200.0,52214.0
Jefferson St,07/19,178520.0,45801.0
Jefferson St,08/19,186760.0,48945.0
Jefferson St,09/19,178023.0,45495.0
Jefferson St,10/19,202480.0,50672.0
Jefferson St,11/19,190988.0,48675.0
Jefferson St,12/19,183128.0,46637.0
Journal Sq,01/20,648512.0,687000.0
Journal Sq,02/20,635375.0,541893.0
Journal Sq,03/20,349405.0,319789.0
Journal Sq,04/20,70477.0,76205.0
Journal Sq,05/20,98014.0,91391.0
Journal Sq,06/20,153441.0,141430.0
Journal Sq,07/20,207384.0,186972.0
Journal Sq,08/20,250439.0,207987.0
Journal Sq,09/20,304362.0,257352.0
Journal Sq,10/20,386134.0,326203.0
Journal Sq,11/20,290693.0,253430.0
Journal Sq,12/20,190587.0,198567.0
Journal Sq,01/19,623570.0,610437.0
Journal Sq,02/19,593382.0,608730.0
Journal Sq,03/19,673305.0,629652.0
Journal Sq,04/19,699982.0,718761.0
Journal Sq,05/19,726292.0,742462.0
Journal Sq,06/19,706012.0,740649.0
Journal Sq,07/19,840153.0,873619.0
Journal Sq,08/19,734282.0,769533.0
Journal Sq,09/19,825262.0,828182.0
Journal Sq,10/19,763088.0,829022.0
Journal Sq,11/19,663940.0,618498.0
Journal Sq,12/19,715311.0,733831.0
Junction Blvd,01/20,562960.0,502574.0
Junction Blvd,02/20,531842.0,474056.0
Junction Blvd,03/20,357033.0,364490.0
Junction Blvd,04/20,60899.0,65073.0
Junction Blvd,05/20,110185.0,121494.0
Junction Blvd,06/20,181107.0,217104.0
Junction Blvd,07/20,243882.0,287399.0
Junction Blvd,08/20,257558.0,295171.0
Junction Blvd,09/20,288879.0,302894.0
Junction Blvd,10/20,330830.0,322593.0
Junction Blvd,11/20,302693.0,319551.0
Junction Blvd,12/20,254037.0,289961.0
Junction Blvd,01/19,538216.0,437105.0
Junction Blvd,02/19,508997.0,424940.0
Junction Blvd,03/19,599754.0,500432.0
Junction Blvd,04/19,577978.0,484243.0
Junction Blvd,05/19,612217.0,542519.0
Junction Blvd,06/19,575721.0,517829.0
Junction Blvd,07/19,582159.0,492397.0
Junction Blvd,08/19,577784.0,496319.0
Junction Blvd,09/19,583336.0,511464.0
Junction Blvd,10/19,613990.0,536202.0
Junction Blvd,11/19,568943.0,485240.0
Junction Blvd,12/19,567577.0,492240.0
Junius St,01/20,60249.0,77446.0
Junius St,02/20,56039.0,72798.0
Junius St,03/20,43295.0,57114.0
Junius St,04/20,14483.0,22141.0
Junius St,05/20,16561.0,25705.0
Junius St,06/20,19926.0,31136.0
Junius St,07/20,22152.0,36653.0
Junius St,08/20,21719.0,36162.0
Junius St,09/20,25301.0,39815.0
Junius St,10/20,27179.0,42387.0
Junius St,11/20,24461.0,39037.0
Junius St,12/20,18490.0,31437.0
Junius St,01/19,55720.0,65633.0
Junius St,02/19,52228.0,63398.0
Junius St,03/19,59006.0,71519.0
Junius St,04/19,59374.0,71527.0
Junius St,05/19,62188.0,76640.0
Junius St,06/19,53919.0,68517.0
Junius St,07/19,55104.0,73349.0
Junius St,08/19,56661.0,71254.0
Junius St,09/19,59428.0,75496.0
Junius St,10/19,65152.0,82687.0
Junius St,11/19,57370.0,72207.0
Junius St,12/19,56291.0,71916.0
Kew Gardens - Union Tpke,01/20,616209.0,614263.0
Kew Gardens - Union Tpke,02/20,580886.0,585002.0
Kew Gardens - Union Tpke,03/20,353666.0,359187.0
Kew Gardens - Union Tpke,04/20,57427.0,68431.0
Kew Gardens - Union Tpke,05/20,74222.0,89133.0
Kew Gardens - Union Tpke,06/20,122932.0,141518.0
Kew Gardens - Union Tpke,07/20,169601.0,192305.0
Kew Gardens - Union Tpke,08/20,180689.0,211629.0
Kew Gardens - Union Tpke,09/20,227940.0,250800.0
Kew Gardens - Union Tpke,10/20,255454.0,276961.0
Kew Gardens - Union Tpke,11/20,227282.0,248940.0
Kew Gardens - Union Tpke,12/20,186742.0,203204.0
Kew Gardens - Union Tpke,01/19,662573.0,658227.0
Kew Gardens - Union Tpke,02/19,607532.0,604374.0
Kew Gardens - Union Tpke,03/19,655127.0,656475.0
Kew Gardens - Union Tpke,04/19,654631.0,652958.0
Kew Gardens - Union Tpke,05/19,680225.0,689954.0
Kew Gardens - Union Tpke,06/19,662880.0,663782.0
Kew Gardens - Union Tpke,07/19,638528.0,633447.0
Kew Gardens - Union Tpke,08/19,610152.0,619693.0
Kew Gardens - Union Tpke,09/19,638408.0,643363.0
Kew Gardens - Union Tpke,10/19,685522.0,695024.0
Kew Gardens - Union Tpke,11/19,655205.0,653957.0
Kew Gardens - Union Tpke,12/19,610170.0,615218.0
Kings Hwy,01/20,709261.0,636423.0
Kings Hwy,02/20,685565.0,626223.0
Kings Hwy,03/20,426264.0,397958.0
Kings Hwy,04/20,78217.0,85826.0
Kings Hwy,05/20,104034.0,111052.0
Kings Hwy,06/20,167104.0,175060.0
Kings Hwy,07/20,222410.0,231966.0
Kings Hwy,08/20,236522.0,246930.0
Kings Hwy,09/20,304251.0,306264.0
Kings Hwy,10/20,313352.0,312825.0
Kings Hwy,11/20,288957.0,290785.0
Kings Hwy,12/20,243493.0,245158.0
Kings Hwy,01/19,678126.0,586514.0
Kings Hwy,02/19,627112.0,561613.0
Kings Hwy,03/19,718314.0,630477.0
Kings Hwy,04/19,721322.0,632017.0
Kings Hwy,05/19,766711.0,676696.0
Kings Hwy,06/19,714608.0,635996.0
Kings Hwy,07/19,700056.0,627422.0
Kings Hwy,08/19,680119.0,611930.0
Kings Hwy,09/19,749334.0,680252.0
Kings Hwy,10/19,771898.0,702764.0
Kings Hwy,11/19,703573.0,641782.0
Kings Hwy,12/19,714665.0,642728.0
Kingsbridge Rd,01/20,429654.0,303191.0
Kingsbridge Rd,02/20,422312.0,297478.0
Kingsbridge Rd,03/20,291618.0,218684.0
Kingsbridge Rd,04/20,82322.0,93620.0
Kingsbridge Rd,05/20,101350.0,127268.0
Kingsbridge Rd,06/20,124080.0,138818.0
Kingsbridge Rd,07/20,151973.0,160577.0
Kingsbridge Rd,08/20,149364.0,166798.0
Kingsbridge Rd,09/20,173722.0,165979.0
Kingsbridge Rd,10/20,193508.0,180514.0
Kingsbridge Rd,11/20,175098.0,168960.0
Kingsbridge Rd,12/20,144663.0,140153.0
Kingsbridge Rd,01/19,420629.0,268846.0
Kingsbridge Rd,02/19,398877.0,254164.0
Kingsbridge Rd,03/19,450957.0,291122.0
Kingsbridge Rd,04/19,442964.0,289538.0
Kingsbridge Rd,05/19,466869.0,316823.0
Kingsbridge Rd,06/19,425656.0,300907.0
Kingsbridge Rd,07/19,417960.0,299547.0
Kingsbridge Rd,08/19,414936.0,300079.0
Kingsbridge Rd,09/19,456689.0,327957.0
Kingsbridge Rd,10/19,488240.0,341120.0
Kingsbridge Rd,11/19,447183.0,305433.0
Kingsbridge Rd,12/19,424594.0,297893.0
Kingston - Throop Avs,01/20,179367.0,175934.0
Kingston - Throop Avs,02/20,169856.0,166678.0
Kingston - Throop Avs,03/20,89062.0,93512.0
Kingston - Throop Avs,04/20,18170.0,32107.0
Kingston - Throop Avs,05/20,20847.0,33208.0
Kingston - Throop Avs,06/20,29430.0,43849.0
Kingston - Throop Avs,07/20,37110.0,54919.0
Kingston - Throop Avs,08/20,39864.0,59196.0
Kingston - Throop Avs,09/20,47535.0,61077.0
Kingston - Throop Avs,10/20,52470.0,67338.0
Kingston - Throop Avs,11/20,46610.0,61462.0
Kingston - Throop Avs,12/20,37730.0,51224.0
Kingston - Throop Avs,01/19,166061.0,140443.0
Kingston - Throop Avs,02/19,160983.0,140440.0
Kingston - Throop Avs,03/19,176014.0,159679.0
Kingston - Throop Avs,04/19,173787.0,146145.0
Kingston - Throop Avs,05/19,191711.0,159781.0
Kingston - Throop Avs,06/19,167156.0,148774.0
Kingston - Throop Avs,07/19,163731.0,145420.0
Kingston - Throop Avs,08/19,162388.0,150115.0
Kingston - Throop Avs,09/19,186059.0,169200.0
Kingston - Throop Avs,10/19,198397.0,176656.0
Kingston - Throop Avs,11/19,176647.0,160876.0
Kingston - Throop Avs,12/19,162380.0,149988.0
Kingston Av,01/20,122787.0,111464.0
Kingston Av,02/20,120829.0,105504.0
Kingston Av,03/20,69451.0,67462.0
Kingston Av,04/20,14333.0,17761.0
Kingston Av,05/20,17044.0,21814.0
Kingston Av,06/20,24462.0,30511.0
Kingston Av,07/20,32064.0,38645.0
Kingston Av,08/20,33664.0,43260.0
Kingston Av,09/20,41592.0,50116.0
Kingston Av,10/20,48352.0,56602.0
Kingston Av,11/20,45104.0,52916.0
Kingston Av,12/20,37942.0,44526.0
Kingston Av,01/19,123976.0,103548.0
Kingston Av,02/19,114784.0,95229.0
Kingston Av,03/19,123484.0,105867.0
Kingston Av,04/19,116577.0,99913.0
Kingston Av,05/19,129606.0,112261.0
Kingston Av,06/19,118879.0,102464.0
Kingston Av,07/19,118469.0,103120.0
Kingston Av,08/19,119063.0,102046.0
Kingston Av,09/19,133851.0,112334.0
Kingston Av,10/19,137424.0,119092.0
Kingston Av,11/19,126092.0,108749.0
Kingston Av,12/19,126979.0,110365.0
Knickerbocker Av,01/20,137808.0,148286.0
Knickerbocker Av,02/20,138009.0,149378.0
Knickerbocker Av,03/20,80828.0,89200.0
Knickerbocker Av,04/20,13795.0,17083.0
